time,temperature_2m (Â°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),soil_temperature_0_to_7cm (Â°C),wind_speed_10m (km/h),wind_direction_10m (Â°),wind_gusts_10m (km/h),dew_point_2m (Â°C),apparent_temperature (Â°C),cloud_cover (%),pressure_msl (hPa)
2024-03-28T06:00,8.4,76,0,994,8.7,10.5,153,22.3,4.4,5.5,100,999.7
2024-03-28T12:00,17.7,66,2.1,994.1,13.4,18,178,43.6,11.4,15.5,100,999.6
2024-03-28T18:00,16.7,61,0.7,998,14.6,15.3,236,45.4,9.2,14.3,44,1003.5
2024-03-29T00:00,10.4,83,0,1003.3,10.6,6.7,216,14,7.7,8.8,13,1009
2024-03-29T06:00,12.2,86,0,1006.3,10.3,9.8,172,17.6,10,10.8,100,1012
2024-03-29T12:00,21.8,49,0,1006.6,15.9,13.8,189,29.9,10.7,20,99,1012.1
2024-03-29T18:00,16.8,86,0,1004.5,16,8.1,148,13.3,14.4,17,89,1010.1
2024-03-30T00:00,16,44,0,1004.6,12,1.5,45,15.1,3.8,14.3,93,1010.2
2024-03-30T06:00,10.1,73,0,1002.4,11.1,7.1,131,10.1,5.4,8,78,1008.1
2024-03-30T12:00,23.4,37,0,1001.4,17.9,13.9,163,30.2,7.8,20.8,99,1006.8
2024-03-30T18:00,17.6,77,0.8,998.7,17,7.4,104,15.8,13.6,17.7,100,1004.2
2024-03-31T00:00,12.9,76,0,1000.8,13.3,8.3,178,15.1,8.9,11.4,100,1006.4
2024-03-31T06:00,11,90,0,1000.7,12.5,6.9,219,12.6,9.4,9.9,99,1006.4
2024-03-31T12:00,21.5,58,1,1000.6,18,7.9,270,25.6,12.9,21.3,95,1006.1
2024-03-31T18:00,15.4,79,2.1,1001.3,17.1,7.7,319,17.3,11.9,14.9,100,1006.9
2024-04-01T00:00,14.5,74,0,1000.8,13.9,15,134,26.6,10,12.3,69,1006.4
2024-04-01T06:00,14.2,67,0,998.2,14,11,113,23,8.1,12.1,92,1003.8
2024-04-01T12:00,19.4,62,0.6,998.7,18,15.5,271,31.7,11.9,17.7,69,1004.2
2024-04-01T18:00,13.5,69,3,999.5,13.9,9.2,334,38.5,8,11.6,100,1005.1
2024-04-02T00:00,13.3,60,0.1,1002.3,13.1,32.7,236,60.5,5.8,7.5,63,1007.9
2024-04-02T06:00,10.8,71,0,1006,12.1,8.5,258,13,5.7,8.5,18,1011.7
2024-04-02T12:00,18.5,44,0,1008.4,16.9,21.5,247,45.4,6.1,14.3,22,1014
2024-04-02T18:00,15.2,52,0.3,1009.3,16.6,13.5,241,31,5.4,12.1,1,1014.9
2024-04-03T00:00,12.1,62,0,1011,13.2,19.4,230,34.2,4.9,8,99,1016.7
2024-04-03T06:00,12.6,50,0,1009.9,13.3,6,287,26.3,2.5,10.1,100,1015.6
2024-04-03T12:00,16.2,52,0,1010.8,15.4,6,155,14.4,6.3,14.4,100,1016.4
2024-04-03T18:00,15.9,58,0,1009.9,16,6.8,252,12.2,7.6,14.2,50,1015.5
2024-04-04T00:00,11,73,0,1012.3,12.5,7.4,247,14.8,6.3,9,2,1018
2024-04-04T06:00,9.6,89,0,1013.1,11.9,9.7,243,15.1,7.8,7.7,1,1018.9
2024-04-04T12:00,20.9,47,0,1014.1,18,12.8,254,28.4,9.2,18.8,82,1019.6
2024-04-04T18:00,17.3,68,0,1013.3,18,4.5,151,6.5,11.4,17.1,60,1018.9
2024-04-05T00:00,14.3,58,0,1015.6,14.1,17.9,245,33.1,6.1,10.7,36,1021.3
2024-04-05T06:00,9.8,81,0,1016.5,11.9,8.8,235,12.2,6.7,7.7,95,1022.3
2024-04-05T12:00,20.9,55,0,1018.1,18.6,3.3,13,14.4,11.4,20.8,100,1023.7
2024-04-05T18:00,16.5,74,0,1016.8,18.1,8.4,97,22,11.7,15.8,90,1022.5
2024-04-06T00:00,13.2,81,0,1017.9,13.8,10,232,18.7,9.9,11.7,94,1023.6
2024-04-06T06:00,10.3,87,0,1018.4,12.2,8.4,230,14.4,8.2,8.6,99,1024.2
2024-04-06T12:00,21.8,51,0,1018.1,19.3,4.5,29,15.5,11.1,21.4,100,1023.7
2024-04-06T18:00,17.2,73,0,1016.7,18.7,7.5,125,19.1,12.4,16.9,0,1022.3
2024-04-07T00:00,10.8,95,0,1017.6,13.6,9.2,239,16.2,9.9,9.4,0,1023.4
2024-04-07T06:00,8.9,91,0,1016.1,11.9,5.4,233,12.6,7.5,7.4,0,1021.9
2024-04-07T12:00,22.6,47,0,1015.8,19.5,3.9,338,14.8,10.7,22.3,1,1021.3
2024-04-07T18:00,19.3,67,0,1013.3,19.8,6.6,112,18.7,13.1,19.3,50,1018.9
2024-04-08T00:00,12.1,94,0,1012.9,14.2,2.8,220,5.4,11.1,12,100,1018.6
2024-04-08T06:00,9.2,96,0,1011.3,12.5,3.5,204,8.6,8.6,8.4,100,1017.1
2024-04-08T12:00,22,62,0,1012.4,19.7,8.5,78,21.6,14.2,22.1,100,1017.9
2024-04-08T18:00,17.4,74,0,1010.7,18.8,6.8,93,18,12.8,17.3,99,1016.3
2024-04-09T00:00,12.6,94,0,1010.4,13.8,2.4,207,5.4,11.6,12.8,96,1016.1
2024-04-09T06:00,10.7,95,0,1009.4,12.9,4.7,261,7.9,10,10,96,1015.1
2024-04-09T12:00,23.9,56,0,1008.9,20.4,7.6,59,20.2,14.6,24.3,43,1014.4
2024-04-09T18:00,19.1,77,0,1007.7,19.9,10.8,330,19.4,15.1,19.3,87,1013.2
2024-04-10T00:00,15.5,70,0,1008.5,15.9,8.3,268,17.6,10.1,14.3,100,1014.1
2024-04-10T06:00,13.4,81,0,1008.3,14.4,5.7,305,10.4,10.2,12.6,100,1014
2024-04-10T12:00,16.6,74,0.6,1010.9,16.4,5.2,16,14.4,12,16.5,100,1016.5
2024-04-10T18:00,14.7,85,0.7,1013.7,15.9,4.3,294,17.3,12.2,14.8,93,1019.4
2024-04-11T00:00,12.1,97,3.9,1017.9,13.4,6.9,276,17.6,11.7,11.7,66,1023.6
2024-04-11T06:00,10.2,98,0.6,1020.3,11.9,14.3,280,24.5,9.9,8.2,14,1026.1
2024-04-11T12:00,19,61,0,1022.4,17.6,12.5,314,28.1,11.3,17.6,0,1028
2024-04-11T18:00,17.6,73,0,1021.4,18.3,3.8,41,20.9,12.8,18,79,1027.1
2024-04-12T00:00,13.2,80,0,1023.2,14.1,9.4,263,16.2,9.9,11.8,0,1028.9
2024-04-12T06:00,12.4,85,0,1023.3,13.6,10.8,285,19.1,9.9,10.7,0,1029.1
2024-04-12T12:00,22.3,57,0,1023.7,20,10,330,24.5,13.2,21.9,0,1029.3
2024-04-12T18:00,20.1,73,0,1021.4,20.5,3.5,66,13,15.2,21.3,0,1027
2024-04-13T00:00,13,92,0,1022.1,14.9,8.6,237,14.8,11.8,12.3,0,1027.8
2024-04-13T06:00,13,87,0,1021.4,13.9,8.7,240,14.4,10.9,12,2,1027.1
2024-04-13T12:00,24.8,53,0,1021.5,21.5,8.2,337,20.9,14.4,25,31,1027
2024-04-13T18:00,21.1,71,0,1019.5,21.6,4.4,81,9.7,15.7,22.5,0,1025.1
2024-04-14T00:00,13.1,92,0,1019.4,15.6,6.9,219,13.7,11.8,12.6,1,1025.1
2024-04-14T06:00,9.5,88,0,1018,13.4,6,213,12.2,7.6,8,97,1023.8
2024-04-14T12:00,27.3,37,0,1017.6,22.4,4.2,70,14,11.1,27,50,1023
2024-04-14T18:00,22,62,0,1014.2,22.2,6.4,142,14.8,14.4,22.5,2,1019.7
2024-04-15T00:00,19.3,47,0,1012.7,17.4,13.3,218,23.4,7.7,16.8,0,1018.3
2024-04-15T06:00,13.4,70,0,1009.8,14.1,5.8,150,6.8,8.1,12.1,0,1015.5
2024-04-15T12:00,26.5,32,0,1007.8,22.5,13.6,248,28.8,8.2,24.1,0,1013.2
2024-04-15T18:00,20.8,53,0,1004.2,22.2,5.7,305,19.8,10.9,20.3,97,1009.7
2024-04-16T00:00,16.7,50,0,1000.3,16.2,8.4,205,11.2,6.2,14.5,5,1005.9
2024-04-16T06:00,12.9,72,0,996.1,15.3,8.9,76,13,7.9,11.1,80,1001.7
2024-04-16T12:00,20.9,41,0,994.7,18.9,19.2,244,33.8,7.2,17.4,84,1000.1
2024-04-16T18:00,14.2,70,0.1,995.7,19.9,29,25,51.1,8.9,9.7,100,1001.3
2024-04-17T00:00,9.4,76,0.9,999.8,13.2,7.2,153,14.4,5.4,7.3,18,1005.5
2024-04-17T06:00,7.3,94,0,999.5,11,10.5,301,18,6.4,4.9,46,1005.2
2024-04-17T12:00,14.3,59,0.1,1000,16.5,6.4,322,20.5,6.3,12.4,86,1005.6
2024-04-17T18:00,11.1,76,1.2,1000.3,16.1,15.1,28,27.7,7.1,8.1,78,1006
2024-04-18T00:00,6.1,94,0.1,1001.2,9.9,1.9,202,2.9,5.2,4.6,95,1007
2024-04-18T06:00,7.4,96,0.7,1002.4,10.4,3.3,103,15.1,6.8,6.2,88,1008.1
2024-04-18T12:00,13.2,61,0.4,1003.3,15.1,11.5,32,25.2,5.8,10.5,95,1008.9
2024-04-18T18:00,11.6,62,1.6,1004.4,14.1,12.2,56,28.8,4.6,8.6,100,1010.1
2024-04-19T00:00,10.2,63,0.4,1007.6,10.9,12,46,22.3,3.5,7,96,1013.3
2024-04-19T06:00,6.7,88,0,1010.3,8.5,11.2,270,19.4,4.8,3.8,28,1016.1
2024-04-19T12:00,14.9,41,0.2,1010.9,15.6,3.9,68,18.4,2,12.6,60,1016.5
2024-04-19T18:00,13.8,50,0.1,1006,15.9,5.6,130,13.7,3.5,11.4,19,1011.6
2024-04-20T00:00,11.1,49,0,1003.6,11.6,15.3,243,26.6,0.9,6.9,88,1009.3
2024-04-20T06:00,9.8,73,1,1002,10.1,14.6,220,28.8,5.1,6.5,100,1007.7
2024-04-20T12:00,12.5,65,1,1004.4,14.1,11.6,306,24.8,6.1,9.8,96,1010.1
2024-04-20T18:00,12.6,66,1,1005.3,14.8,7.1,60,26.3,6.4,10.7,71,1011
2024-04-21T00:00,6.7,93,0.9,1009.3,9.8,11.2,303,19.8,5.6,3.9,67,1015.1
2024-04-21T06:00,5.6,90,0.5,1009,7.4,6.1,242,11.9,4.2,3.3,0,1014.8
2024-04-21T12:00,14.5,49,0.3,1008.6,15.1,8.6,90,22.7,3.8,11.8,100,1014.2
2024-04-21T18:00,11.6,49,0.3,1007.9,14.5,9.4,86,22.3,1.1,8.3,96,1013.6
2024-04-22T00:00,6.9,79,1.1,1008.3,9.1,6.3,156,13,3.5,4.5,100,1014.1
2024-04-22T06:00,8.4,87,0.6,1005.7,9.4,6.4,128,9,6.2,6.5,99,1011.5
2024-04-22T12:00,12.7,72,4.6,1003.6,13,26.3,103,56.5,7.8,8.3,99,1009.2
2024-04-22T18:00,11.4,83,5.9,1002.9,12.9,6.4,164,18,8.6,10.1,95,1008.6
2024-04-23T00:00,6.7,88,0.4,1004.7,8.7,16.3,278,30.2,4.8,3,81,1010.5
2024-04-23T06:00,5.9,84,0.1,1003,8,10.9,276,21.6,3.5,2.8,100,1008.8
2024-04-23T12:00,13.2,64,0,1001.3,14.1,4.3,66,23.4,6.4,11.7,44,1006.9
2024-04-23T18:00,9.2,85,6,1001,11.3,7.7,319,20.2,6.9,7.3,100,1006.7
2024-04-24T00:00,5.4,94,1.5,1002.1,7.6,9,275,15.8,4.6,2.8,100,1007.9
2024-04-24T06:00,6.7,93,0.1,1001.2,7.9,10.3,282,18.4,5.6,4,100,1007
2024-04-24T12:00,11.8,65,0.5,1001.6,12.3,15.6,304,33.1,5.4,8.4,58,1007.3
2024-04-24T18:00,10.3,77,3.4,1000.7,12.4,8,85,20.2,6.4,8.2,32,1006.4
2024-04-25T00:00,4.8,96,0,1001.9,7.8,6.2,234,11.9,4.2,2.6,2,1007.7
2024-04-25T06:00,6.4,94,0.4,1002.3,7.5,10.4,268,19.1,5.6,3.8,24,1008.1
2024-04-25T12:00,13.4,57,0.2,1003.1,12.9,8.6,327,23.4,5.1,11,31,1008.7
2024-04-25T18:00,11.7,66,0.1,1003,13.6,9.7,68,18.7,5.6,9.2,7,1008.7
2024-04-26T00:00,5.3,94,0,1005.1,8.9,8,162,10.1,4.3,2.8,15,1010.9
2024-04-26T06:00,5.7,93,0,1005,8,6.6,193,10.8,4.7,3.4,37,1010.8
2024-04-26T12:00,16.4,60,0,1005.7,16,7.2,53,20.5,8.6,14.9,84,1011.3
2024-04-26T18:00,14.1,73,3.7,1006.2,14.8,6.8,108,19.1,9.4,13,45,1011.8
2024-04-27T00:00,8.5,91,0,1007.9,10.6,7.1,225,13,7.2,6.7,100,1013.7
2024-04-27T06:00,9.1,96,0.1,1009.5,10.2,3.6,233,10.1,8.6,8.3,53,1015.3
2024-04-27T12:00,18,61,1.2,1010.7,15.9,10.5,86,30.6,10.4,16.7,55,1016.3
2024-04-27T18:00,15.4,76,0.5,1011,15.4,8.8,102,22,11.1,14.5,53,1016.6
2024-04-28T00:00,8.6,99,0,1012.4,11.1,4.1,232,8.3,8.5,7.7,93,1018.2
2024-04-28T06:00,8.1,94,0,1012.6,10.4,4.2,200,7.9,7.2,6.8,95,1018.4
2024-04-28T12:00,20.3,68,0,1013.7,18,7.7,37,20.9,14.2,20.5,100,1019.3
2024-04-28T18:00,16.8,75,0,1013.4,17.5,7.9,51,20.9,12.2,16.3,100,1019
2024-04-29T00:00,10.2,100,0,1015.2,12.6,8.9,256,14.8,10.2,9,9,1021
2024-04-29T06:00,11.1,96,0,1015.8,12.1,8.9,249,15.1,10.6,10,3,1021.5
2024-04-29T12:00,21,57,0,1015.7,19.1,6.9,47,19.8,12.1,20.6,59,1021.3
2024-04-29T18:00,18.4,65,0,1014.4,19,5.4,82,16.9,11.6,18.2,9,1020
2024-04-30T00:00,10.3,92,0,1014.9,13.2,2,225,6.8,9,9.7,0,1020.7
2024-04-30T06:00,10.1,90,0,1013.6,12.1,4.3,228,8.6,8.6,9.2,0,1019.4
2024-04-30T12:00,22.5,45,0,1012.4,20,10,77,23.4,9.9,21.1,0,1017.9
2024-04-30T18:00,19,54,0,1008.7,19.3,8,98,18.4,9.6,18.1,100,1014.3
2024-05-01T00:00,13.8,68,0,1007,14.6,7.4,113,12.2,8,12.1,100,1012.6
2024-05-01T06:00,13.1,83,0,1004.8,13.5,3.3,6,8.6,10.2,12.7,99,1010.4
2024-05-01T12:00,18.6,73,0,1002.6,17.8,10.7,70,27,13.8,18.3,87,1008.1
2024-05-01T18:00,15.9,91,10.9,999.6,15.9,11.2,135,24.8,14.6,15.8,48,1005.2
2024-05-02T00:00,13.8,91,4.6,1001.7,14,4.3,180,15.1,12.4,13.9,100,1007.3
2024-05-02T06:00,13,89,0.7,1001.1,12.6,11.1,151,18.7,11.2,11.8,77,1006.7
2024-05-02T12:00,17,63,0.2,1000.9,16.2,18.4,183,35.3,10.1,14.4,100,1006.5
2024-05-02T18:00,16.2,59,0.1,1002.1,16.9,8.4,250,16.9,8.2,14.6,71,1007.7
2024-05-03T00:00,8.2,88,0,1004.3,11.9,2.9,187,5.8,6.4,6.9,44,1010
2024-05-03T06:00,8.5,91,0,1004.5,10.8,8.1,238,13.3,7.1,6.6,0,1010.2
2024-05-03T12:00,17.7,51,0.3,1005.8,17,9.6,304,24.5,7.3,15.6,100,1011.4
2024-05-03T18:00,16.5,66,0.2,1006,17.6,9.2,79,17.3,10.1,15.2,38,1011.6
2024-05-04T00:00,12,82,0,1008.1,13.4,5.6,315,10.4,9.1,10.9,100,1013.8
2024-05-04T06:00,12.2,88,0,1009.5,13.1,9.6,283,16.6,10.4,10.9,32,1015.2
2024-05-04T12:00,19,60,0.2,1010.8,18.6,5.8,353,19.8,11.1,18.5,96,1016.4
2024-05-04T18:00,18.6,70,0.3,1009.7,18.5,1.1,270,10.4,13.1,19.5,78,1015.3
2024-05-05T00:00,12.1,86,0,1010.9,13.9,8.7,222,14.4,9.9,10.9,5,1016.6
2024-05-05T06:00,11.4,88,0,1010.5,12.9,11,221,19.8,9.5,9.6,20,1016.2
2024-05-05T12:00,23,46,0,1010,20.2,13,267,27,10.6,21.3,15,1015.5
2024-05-05T18:00,20.2,49,0,1008.3,20.2,11.2,249,22,9.3,18.4,4,1013.8
2024-05-06T00:00,13.6,74,0,1009.1,15.6,10.5,196,18,9.1,11.9,97,1014.8
2024-05-06T06:00,14.2,70,0,1008.2,13.9,5.5,191,9,8.9,13.1,100,1013.8
2024-05-06T12:00,21.9,53,0,1008.3,20.1,1.3,56,15.5,11.9,22.3,100,1013.8
2024-05-06T18:00,19.1,67,0,1007.3,20.1,11.3,81,21.6,12.9,18.4,87,1012.8
2024-05-07T00:00,13.2,88,0,1007.3,15.6,5.5,212,10.1,11.2,12.8,100,1013
2024-05-07T06:00,14.1,80,0.4,1007,14.9,3.9,202,9.4,10.7,13.8,100,1012.6
2024-05-07T12:00,16.1,83,2.5,1007.4,16.4,5.4,94,13.3,13.3,16.4,97,1013
2024-05-07T18:00,15.8,88,3.2,1006.9,16.5,5.2,102,15.8,13.7,16.2,63,1012.5
2024-05-08T00:00,12.2,99,0,1009,13.8,9.3,283,16.2,12.1,11.5,32,1014.7
2024-05-08T06:00,12.2,95,0.6,1010.5,13.1,7.9,270,11.9,11.5,11.6,19,1016.2
2024-05-08T12:00,19.6,66,0.3,1011,19.2,7.8,34,20.5,13.1,19.5,100,1016.6
2024-05-08T18:00,18,69,0.2,1011.2,19.5,5.5,58,17.6,12.2,18,97,1016.8
2024-05-09T00:00,12.8,94,0,1012.4,14.8,9,275,15.1,11.8,12,100,1018.1
2024-05-09T06:00,13.4,94,0,1013.2,14.4,11.8,282,21.2,12.4,12.4,100,1018.9
2024-05-09T12:00,20.3,49,0.1,1013.6,20,15,55,32.4,9.3,17.9,100,1019.2
2024-05-09T18:00,19.5,60,0,1012.3,20,3.8,17,15.5,11.6,19.7,82,1017.9
2024-05-10T00:00,13,87,0,1013.8,15,4.3,265,8.3,10.9,12.6,42,1019.5
2024-05-10T06:00,13.1,83,0,1014,14.2,12.4,287,20.5,10.2,11.3,0,1019.7
2024-05-10T12:00,21.6,43,0,1013.9,20.8,12,39,28.1,8.4,19.7,0,1019.4
2024-05-10T18:00,19.8,57,0,1012.1,20.5,3.1,36,15.1,10.9,20.1,1,1017.7
2024-05-11T00:00,11.8,75,0,1013.8,14.8,8.2,229,14,7.6,9.9,0,1019.5
2024-05-11T06:00,12.7,71,0,1013.7,13.6,8.4,263,14,7.5,10.8,1,1019.4
2024-05-11T12:00,22.5,49,0,1013.7,21.5,8.9,40,23,11.1,21.8,0,1019.2
2024-05-11T18:00,20.8,58,0,1012.1,21.6,5.8,60,16.2,12.1,21,13,1017.6
2024-05-12T00:00,10.4,99,0,1012.8,15.2,5.2,205,10.8,10.2,9.7,0,1018.5
2024-05-12T06:00,11.6,80,0,1012.4,13.6,8.9,212,15.1,8.3,9.9,20,1018.1
2024-05-12T12:00,24.5,41,0,1012,22.4,7.3,81,20.2,10.4,23.7,79,1017.5
2024-05-12T18:00,21,52,0,1010.3,21.8,8.2,105,21.2,10.8,20.3,5,1015.8
2024-05-13T00:00,13.1,89,0,1010.5,16.1,3.7,191,7.2,11.3,13,98,1016.2
2024-05-13T06:00,14.1,83,0,1009.7,15.6,7.2,243,13,11.2,13.4,100,1015.4
2024-05-13T12:00,22.5,58,0,1009.8,20.5,9.3,306,24.1,14,22.5,100,1015.3
2024-05-13T18:00,21.5,67,0.7,1007.6,22,6.8,25,14.4,15.1,22.2,100,1013.1
2024-05-14T00:00,15.4,95,0,1006.7,17.5,1.8,259,3.2,14.6,16.7,33,1012.3
2024-05-14T06:00,13.1,94,0,1005.4,15.6,4.4,235,10.4,12.2,13.1,13,1011.1
2024-05-14T12:00,22.5,58,0.1,1005.4,22.5,9.3,62,23.8,13.6,22.3,28,1010.9
2024-05-14T18:00,19.5,74,0,1004.2,21.9,15.8,90,30.6,14.9,18.9,26,1009.7
2024-05-15T00:00,15.4,98,0,1004.5,17.4,5.7,125,14.8,15.1,16.3,73,1010.1
2024-05-15T06:00,16.2,90,0,1002.8,16.9,14.8,116,27,14.6,15.6,99,1008.4
2024-05-15T12:00,19.5,77,1.6,1003.2,19,12.3,95,31.3,15.4,19.6,100,1008.7
2024-05-15T18:00,20.8,76,0.7,1001.2,21,20,108,42.8,16.4,20.1,39,1006.7
2024-05-16T00:00,14.1,98,0.6,1002.4,16.6,2.9,240,7.6,13.9,14.9,98,1008
2024-05-16T06:00,15.5,91,0,1001.8,16.5,8.7,225,14.8,14,15.5,88,1007.4
2024-05-16T12:00,23.6,58,0.1,1000,22.4,4.2,31,16.9,14.8,24.6,72,1005.4
2024-05-16T18:00,18.8,86,6.8,997.9,20.4,8.5,242,21.6,16.4,19.8,94,1003.4
2024-05-17T00:00,16,74,0,1001.4,16.5,20.6,243,48.6,11.4,13.4,13,1007
2024-05-17T06:00,13.2,80,0,1003.6,14.6,9.4,178,15.8,9.9,11.8,23,1009.2
2024-05-17T12:00,22.4,44,0.1,1005.6,21,17.5,238,36.7,9.5,19.7,54,1011.1
2024-05-17T18:00,22,56,0,1005.4,21.6,3.6,270,19.1,12.9,22.4,18,1010.9
2024-05-18T00:00,14.5,80,0,1007.8,17,11.9,235,20.5,11.1,13.1,0,1013.4
2024-05-18T06:00,12.5,90,0,1007.9,15,6.2,249,13.7,10.9,11.9,0,1013.6
2024-05-18T12:00,23,52,0,1008.3,22.8,11.2,94,26.3,12.6,22.5,28,1013.8
2024-05-18T18:00,20,70,0,1006,22,11.5,92,25.6,14.3,19.7,29,1011.5
2024-05-19T00:00,15.2,97,0,1007,17.3,7.5,17,13.3,14.9,15.8,16,1012.6
2024-05-19T06:00,14.9,92,0,1006.5,15.6,7,291,12.2,13.6,15.1,93,1012.1
2024-05-19T12:00,24,55,0.2,1006.2,23,1.8,37,14,14.4,25.2,99,1011.6
2024-05-19T18:00,21.9,64,0.3,1004.2,22.8,8.3,95,17.6,14.7,22.2,63,1009.7
2024-05-20T00:00,16.4,91,0,1005.4,18,1.9,248,2.5,15,17.8,84,1011
2024-05-20T06:00,16.1,91,2.3,1005.1,16.8,1.5,45,18.4,14.6,17.5,98,1010.7
2024-05-20T12:00,23,67,0.7,1004.9,22.7,9,74,20.9,16.6,24,100,1010.4
2024-05-20T18:00,18.2,90,1.9,1003.2,20,11.4,101,22.7,16.6,18.9,100,1008.7
2024-05-21T00:00,16.7,97,3.4,1001.2,17.4,8,95,17.3,16.2,17.7,100,1006.8
2024-05-21T06:00,17.5,98,1.6,999.2,17.6,5.9,281,11.5,17.2,19.2,100,1004.7
2024-05-21T12:00,21,70,1.3,1001,20.5,15.9,273,37.8,15.4,20.6,68,1006.5
2024-05-21T18:00,20.9,56,0.5,1001.5,21.6,22.6,239,44.6,11.7,18.1,4,1007
2024-05-22T00:00,16.6,63,0,1003.8,16.9,14.1,238,27,9.5,14.5,13,1009.4
2024-05-22T06:00,16.4,75,0,1005.3,16.8,4.3,42,11.9,12,16.3,16,1010.9
2024-05-22T12:00,23.6,50,0.2,1006.3,22.8,12.4,262,30.2,12.5,22.7,45,1011.8
2024-05-22T18:00,20.5,57,1.3,1007.2,21.4,16.2,249,29.2,11.8,18.7,99,1012.7
2024-05-23T00:00,16.3,68,0,1009.2,17.5,13.6,248,23.4,10.3,14.4,1,1014.8
2024-05-23T06:00,15.8,64,0,1010.7,15.9,8,260,13,8.9,14.3,0,1016.3
2024-05-23T12:00,24.2,42,0,1010.3,22.5,12.7,262,30.6,10.4,22.6,19,1015.8
2024-05-23T18:00,21.5,49,0,1010.4,22.4,10.8,268,25.6,10.2,20,14,1015.9
2024-05-24T00:00,14.2,70,0,1012.2,17.2,9.2,239,15.5,8.9,12.6,18,1017.9
2024-05-24T06:00,12.9,84,0,1013,15.4,7.4,219,14.8,10.2,12,2,1018.7
2024-05-24T12:00,23.3,45,0.1,1013,23,1.1,288,19.1,10.8,23.5,24,1018.5
2024-05-24T18:00,20.6,59,0.1,1011.8,22.4,11.3,107,22,12.4,19.8,23,1017.3
2024-05-25T00:00,12.9,93,0,1012.2,16.9,5.4,222,9.7,11.8,12.7,38,1017.9
2024-05-25T06:00,14.3,87,0,1011,16.3,8.6,292,14.8,12.2,13.7,31,1016.7
2024-05-25T12:00,21.5,63,0.1,1011.2,22.4,5.4,352,20.2,14.2,22.1,98,1016.7
2024-05-25T18:00,20.5,63,0.6,1010.2,21.5,5.5,302,20.2,13.1,20.6,31,1015.7
2024-05-26T00:00,14.1,92,0,1011.6,16.9,8.6,237,14.8,12.9,13.8,0,1017.3
2024-05-26T06:00,14.6,83,0,1011.9,15.1,8.8,258,14.4,11.8,13.8,0,1017.6
2024-05-26T12:00,24.1,44,0,1012.3,23,8.9,310,24.5,11.2,23.4,8,1017.8
2024-05-26T18:00,22.5,55,0,1011.8,23.5,8.8,99,19.1,13,22.5,2,1017.3
2024-05-27T00:00,13.5,93,0,1013.6,17.2,2.8,230,7.9,12.4,13.8,45,1019.3
2024-05-27T06:00,13.8,89,0,1013.3,15.9,2.5,225,9.4,12.1,14,45,1019
2024-05-27T12:00,25.8,41,0,1012.5,24.7,6.8,87,19.8,11.5,25.5,39,1018
2024-05-27T18:00,22.2,56,0,1010.5,24.2,10.8,92,21.6,12.9,22,98,1016
2024-05-28T00:00,15.4,93,0,1009.8,18.6,5.4,180,7.9,14.1,15.9,75,1015.4
2024-05-28T06:00,16.6,90,0.3,1009.6,17.6,15.1,298,27.7,14.9,16,32,1015.2
2024-05-28T12:00,24.9,55,0,1008.4,24.6,8.9,328,23.4,15.2,25.4,28,1013.8
2024-05-28T18:00,21.5,69,0.7,1008.4,23.9,3.1,339,12.2,15.6,23,96,1013.9
2024-05-29T00:00,16.3,93,1.4,1010.2,18,5.3,242,9.4,15.1,17.3,3,1015.8
2024-05-29T06:00,15.8,95,1.8,1010.1,16.9,10.3,258,19.1,15.1,16,100,1015.7
2024-05-29T12:00,23.5,63,0,1008.9,23.5,8.9,21,23,16.1,24.3,64,1014.4
2024-05-29T18:00,22.6,55,0.1,1006.1,23.6,5.1,94,16.9,13.2,22.9,79,1011.6
2024-05-30T00:00,15.2,96,0,1005.2,18.5,5.4,172,8.6,14.6,16,96,1010.8
2024-05-30T06:00,16,85,0,1002.4,17.4,7.1,204,14.4,13.4,16.1,89,1008
2024-05-30T12:00,26.5,40,0,1000.9,24.7,12.4,260,28.1,11.9,25.2,100,1006.3
2024-05-30T18:00,23,56,0.3,999,23.5,7.6,205,25.2,13.8,23.1,100,1004.4
2024-05-31T00:00,17.1,96,9.2,998,18.5,6.1,183,11.2,16.5,18.5,45,1003.5
2024-05-31T06:00,17.7,85,0,996,17.4,10.4,160,17.3,15.1,17.9,3,1001.5
2024-05-31T12:00,25,38,0,996.2,24,19.1,250,43.9,9.6,22.2,16,1001.6
2024-05-31T18:00,17,65,0.9,1000.3,22,9,265,43.6,10.4,15.8,17,1005.8
2024-06-01T00:00,16.5,64,0,1002.9,17.7,17,238,29.5,9.7,13.9,0,1008.5
2024-06-01T06:00,15.4,69,0,1004.6,15.1,2.1,121,6.1,9.7,15,0,1010.2
2024-06-01T12:00,26.5,31,0,1006.5,23.9,12.2,251,31.7,7.8,24.5,15,1011.9
2024-06-01T18:00,24.9,49,0.5,1006.9,24.4,2.1,211,14.4,13.3,25.7,15,1012.3
2024-06-02T00:00,16.6,70,0,1009.5,18.8,11,218,18.4,11.2,15.4,3,1015.1
2024-06-02T06:00,16,80,0,1009.6,17,5.2,286,9.7,12.6,16,5,1015.2
2024-06-02T12:00,23.9,48,0,1009.4,24,1.9,158,13.3,12.2,24.3,100,1014.9
2024-06-02T18:00,21,65,0.1,1008.3,23.4,16.4,296,31.3,14.2,20,100,1013.8
